county,precinct,office,district,party,candidate,election_day,early_voting,mail,votes
Orange,606,NO. 3 CONSTITUTIONAL AMENDMENT ,,,Yes,162,478,429,1069
Orange,606,NO. 3 CONSTITUTIONAL AMENDMENT ,,,No,58,267,234,559
Orange,606,NO. 3 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,0
Orange,606,NO. 3 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,,,,147
Orange,607,NO. 3 CONSTITUTIONAL AMENDMENT ,,,Yes,,,,1110
Orange,607,NO. 3 CONSTITUTIONAL AMENDMENT ,,,No,61,281,197,539
Orange,607,NO. 3 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,2
Orange,607,NO. 3 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,,,,198
Orange,608,NO. 3 CONSTITUTIONAL AMENDMENT ,,,Yes,,,,1117
Orange,608,NO. 3 CONSTITUTIONAL AMENDMENT ,,,No,59,252,252,563
Orange,608,NO. 3 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,4
Orange,608,NO. 3 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,,,,174
Orange,609,NO. 3 CONSTITUTIONAL AMENDMENT ,,,Yes,265,869,785,1919
Orange,609,NO. 3 CONSTITUTIONAL AMENDMENT ,,,No,87,519,383,989
Orange,609,NO. 3 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,3
Orange,609,NO. 3 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,,,,336
Orange,610,NO. 3 CONSTITUTIONAL AMENDMENT ,,,Yes,157,536,557,1250
Orange,610,NO. 3 CONSTITUTIONAL AMENDMENT ,,,No,,,,675
Orange,610,NO. 3 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,4
Orange,610,NO. 3 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,30,74,47,151
Orange,611,NO. 3 CONSTITUTIONAL AMENDMENT ,,,Yes,,,,1111
Orange,611,NO. 3 CONSTITUTIONAL AMENDMENT ,,,No,73,222,187,482
Orange,611,NO. 3 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,0
Orange,611,NO. 3 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,34,88,47,169
Orange,612,NO. 3 CONSTITUTIONAL AMENDMENT ,,,Yes,313,744,535,1592
Orange,612,NO. 3 CONSTITUTIONAL AMENDMENT ,,,No,85,323,222,630
Orange,612,NO. 3 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,0
Orange,612,NO. 3 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,,,,124
Orange,613,NO. 3 CONSTITUTIONAL AMENDMENT ,,,Yes,258,653,504,1415
Orange,613,NO. 3 CONSTITUTIONAL AMENDMENT ,,,No,76,344,202,622
Orange,613,NO. 3 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,0
Orange,613,NO. 3 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,31,79,37,147
Orange,614,NO. 3 CONSTITUTIONAL AMENDMENT ,,,Yes,419,1151,1014,2584
Orange,614,NO. 3 CONSTITUTIONAL AMENDMENT ,,,No,117,615,522,1254
Orange,614,NO. 3 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,3
Orange,614,NO. 3 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,38,108,76,222
Orange,615,NO. 3 CONSTITUTIONAL AMENDMENT ,,,Yes,290,571,577,1438
Orange,615,NO. 3 CONSTITUTIONAL AMENDMENT ,,,No,72,280,262,614
Orange,615,NO. 3 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,1
Orange,615,NO. 3 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,45,67,42,154
Orange,616,NO. 3 CONSTITUTIONAL AMENDMENT ,,,Yes,,,,1334
Orange,616,NO. 3 CONSTITUTIONAL AMENDMENT ,,,No,,,,618
Orange,616,NO. 3 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,1
Orange,616,NO. 3 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,,,,103
Orange,617,NO. 3 CONSTITUTIONAL AMENDMENT ,,,Yes,192,518,469,1179
Orange,617,NO. 3 CONSTITUTIONAL AMENDMENT ,,,No,42,296,213,551
Orange,617,NO. 3 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,1
Orange,617,NO. 3 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,,,,179
Orange,618,NO. 3 CONSTITUTIONAL AMENDMENT ,,,Yes,152,240,336,728
Orange,618,NO. 3 CONSTITUTIONAL AMENDMENT ,,,No,38,89,142,269
Orange,618,NO. 3 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,0
Orange,618,NO. 3 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,,,,90
Orange,619,NO. 3 CONSTITUTIONAL AMENDMENT ,,,Yes,,,,1269
Orange,619,NO. 3 CONSTITUTIONAL AMENDMENT ,,,No,53,376,272,701
Orange,619,NO. 3 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,0
Orange,619,NO. 3 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,,,,166
Orange,620,NO. 3 CONSTITUTIONAL AMENDMENT ,,,Yes,211,174,246,631
Orange,620,NO. 3 CONSTITUTIONAL AMENDMENT ,,,No,93,85,105,283
Orange,620,NO. 3 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,0
Orange,620,NO. 3 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,,,,94
Orange,621,NO. 3 CONSTITUTIONAL AMENDMENT ,,,Yes,,,,1387
Orange,621,NO. 3 CONSTITUTIONAL AMENDMENT ,,,No,83,252,267,602
Orange,621,NO. 3 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,1
Orange,621,NO. 3 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,49,117,70,236
Orange,622,NO. 3 CONSTITUTIONAL AMENDMENT ,,,Yes,,,,1624
Orange,622,NO. 3 CONSTITUTIONAL AMENDMENT ,,,No,83,230,274,587
Orange,622,NO. 3 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,4
Orange,622,NO. 3 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,43,87,43,173
Orange,623,NO. 3 CONSTITUTIONAL AMENDMENT ,,,Yes,,,,1671
Orange,623,NO. 3 CONSTITUTIONAL AMENDMENT ,,,No,78,298,355,731
Orange,623,NO. 3 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,0
Orange,623,NO. 3 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,39,66,74,179
Orange,624,NO. 3 CONSTITUTIONAL AMENDMENT ,,,Yes,,,,1112
Orange,624,NO. 3 CONSTITUTIONAL AMENDMENT ,,,No,55,228,286,569
Orange,624,NO. 3 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,2
Orange,624,NO. 3 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,,,,170
Orange,625,NO. 3 CONSTITUTIONAL AMENDMENT ,,,Yes,194,562,504,1260
Orange,625,NO. 3 CONSTITUTIONAL AMENDMENT ,,,No,44,273,242,559
Orange,625,NO. 3 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,0
Orange,625,NO. 3 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,34,124,54,212
Orange,626,NO. 3 CONSTITUTIONAL AMENDMENT ,,,Yes,228,479,516,1223
Orange,626,NO. 3 CONSTITUTIONAL AMENDMENT ,,,No,75,272,283,630
Orange,626,NO. 3 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,0
Orange,626,NO. 3 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,,,,143
Orange,627,NO. 3 CONSTITUTIONAL AMENDMENT ,,,Yes,,,,1022
Orange,627,NO. 3 CONSTITUTIONAL AMENDMENT ,,,No,,,,495
Orange,627,NO. 3 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,0
Orange,627,NO. 3 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,,,,113
Orange,628,NO. 3 CONSTITUTIONAL AMENDMENT ,,,Yes,162,176,224,562
Orange,628,NO. 3 CONSTITUTIONAL AMENDMENT ,,,No,73,99,112,284
Orange,628,NO. 3 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,1
Orange,628,NO. 3 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,,,,63
Orange,629,NO. 3 CONSTITUTIONAL AMENDMENT ,,,Yes,250,470,605,1325
Orange,629,NO. 3 CONSTITUTIONAL AMENDMENT ,,,No,57,205,281,543
Orange,629,NO. 3 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,2
Orange,629,NO. 3 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,,,,148
Orange,630,NO. 3 CONSTITUTIONAL AMENDMENT ,,,Yes,154,370,467,991
Orange,630,NO. 3 CONSTITUTIONAL AMENDMENT ,,,No,,,,449
Orange,630,NO. 3 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,0
Orange,630,NO. 3 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,,,,172
Orange,631,NO. 3 CONSTITUTIONAL AMENDMENT ,,,Yes,,,,0
Orange,631,NO. 3 CONSTITUTIONAL AMENDMENT ,,,No,,,,0
Orange,631,NO. 3 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,0
Orange,631,NO. 3 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,,,,0
Orange,632,NO. 3 CONSTITUTIONAL AMENDMENT ,,,Yes,,,,1954
Orange,632,NO. 3 CONSTITUTIONAL AMENDMENT ,,,No,127,315,385,827
Orange,632,NO. 3 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,1
Orange,632,NO. 3 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,31,103,72,206
Orange,633,NO. 3 CONSTITUTIONAL AMENDMENT ,,,Yes,,,,1835
Orange,633,NO. 3 CONSTITUTIONAL AMENDMENT ,,,No,94,224,241,559
Orange,633,NO. 3 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,1
Orange,633,NO. 3 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,38,94,38,170
Orange,634,NO. 3 CONSTITUTIONAL AMENDMENT ,,,Yes,,,,1197
Orange,634,NO. 3 CONSTITUTIONAL AMENDMENT ,,,No,69,149,192,410
Orange,634,NO. 3 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,0
Orange,634,NO. 3 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,31,100,41,172
Orange,101,NO. 4 CONSTITUTIONAL AMENDMENT ,,,Yes,230,675,581,1486
Orange,101,NO. 4 CONSTITUTIONAL AMENDMENT ,,,No,144,726,793,1663
Orange,101,NO. 4 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,1
Orange,101,NO. 4 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,51,131,88,270
Orange,102,NO. 4 CONSTITUTIONAL AMENDMENT ,,,Yes,117,441,343,901
Orange,102,NO. 4 CONSTITUTIONAL AMENDMENT ,,,No,85,492,620,1197
Orange,102,NO. 4 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,2
Orange,102,NO. 4 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,,,,173
Orange,103,NO. 4 CONSTITUTIONAL AMENDMENT ,,,Yes,172,430,356,958
Orange,103,NO. 4 CONSTITUTIONAL AMENDMENT ,,,No,118,455,531,1104
Orange,103,NO. 4 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,0
Orange,103,NO. 4 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,30,84,55,169
Orange,104,NO. 4 CONSTITUTIONAL AMENDMENT ,,,Yes,295,673,499,1467
Orange,104,NO. 4 CONSTITUTIONAL AMENDMENT ,,,No,,,,1575
Orange,104,NO. 4 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,1
Orange,104,NO. 4 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,48,119,74,241
Orange,105,NO. 4 CONSTITUTIONAL AMENDMENT ,,,Yes,220,411,371,1002
Orange,105,NO. 4 CONSTITUTIONAL AMENDMENT ,,,No,132,298,337,767
Orange,105,NO. 4 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,1
Orange,105,NO. 4 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,,,,153
Orange,106,NO. 4 CONSTITUTIONAL AMENDMENT ,,,Yes,,,,1553
Orange,106,NO. 4 CONSTITUTIONAL AMENDMENT ,,,No,194,913,806,1913
Orange,106,NO. 4 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,1
Orange,106,NO. 4 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,37,102,76,215
Orange,107,NO. 4 CONSTITUTIONAL AMENDMENT ,,,Yes,240,585,416,1241
Orange,107,NO. 4 CONSTITUTIONAL AMENDMENT ,,,No,,,,1394
Orange,107,NO. 4 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,1
Orange,107,NO. 4 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,41,83,56,180
Orange,108,NO. 4 CONSTITUTIONAL AMENDMENT ,,,Yes,290,661,598,1549
Orange,108,NO. 4 CONSTITUTIONAL AMENDMENT ,,,No,152,532,686,1370
Orange,108,NO. 4 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,1
Orange,108,NO. 4 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,38,95,83,216
Orange,109,NO. 4 CONSTITUTIONAL AMENDMENT ,,,Yes,,,,2225
Orange,109,NO. 4 CONSTITUTIONAL AMENDMENT ,,,No,227,1041,1277,2545
Orange,109,NO. 4 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,2
Orange,109,NO. 4 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,52,150,119,321
Orange,110,NO. 4 CONSTITUTIONAL AMENDMENT ,,,Yes,210,586,553,1349
Orange,110,NO. 4 CONSTITUTIONAL AMENDMENT ,,,No,,,,1783
Orange,110,NO. 4 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,1
Orange,110,NO. 4 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,,,,225
Orange,111,NO. 4 CONSTITUTIONAL AMENDMENT ,,,Yes,,,,1116
Orange,111,NO. 4 CONSTITUTIONAL AMENDMENT ,,,No,194,556,712,1462
Orange,111,NO. 4 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,3
Orange,111,NO. 4 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,33,52,60,145
Orange,112,NO. 4 CONSTITUTIONAL AMENDMENT ,,,Yes,124,428,343,895
Orange,112,NO. 4 CONSTITUTIONAL AMENDMENT ,,,No,116,567,638,1321
Orange,112,NO. 4 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,2
Orange,112,NO. 4 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,,,,154
Orange,113,NO. 4 CONSTITUTIONAL AMENDMENT ,,,Yes,216,635,457,1308
Orange,113,NO. 4 CONSTITUTIONAL AMENDMENT ,,,No,190,822,824,1836
Orange,113,NO. 4 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,4
Orange,113,NO. 4 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,45,103,82,230
Orange,114,NO. 4 CONSTITUTIONAL AMENDMENT ,,,Yes,,,,1002
Orange,114,NO. 4 CONSTITUTIONAL AMENDMENT ,,,No,141,445,543,1129
Orange,114,NO. 4 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,0
Orange,114,NO. 4 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,41,74,59,174
Orange,115,NO. 4 CONSTITUTIONAL AMENDMENT ,,,Yes,,,,1344
Orange,115,NO. 4 CONSTITUTIONAL AMENDMENT ,,,No,132,750,775,1657
Orange,115,NO. 4 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,2
Orange,115,NO. 4 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,39,152,84,275
Orange,116,NO. 4 CONSTITUTIONAL AMENDMENT ,,,Yes,152,652,478,1282
Orange,116,NO. 4 CONSTITUTIONAL AMENDMENT ,,,No,100,710,799,1609
Orange,116,NO. 4 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,1
Orange,116,NO. 4 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,31,103,75,209
Orange,117,NO. 4 CONSTITUTIONAL AMENDMENT ,,,Yes,299,364,453,1116
Orange,117,NO. 4 CONSTITUTIONAL AMENDMENT ,,,No,208,478,681,1367
Orange,117,NO. 4 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,1
Orange,117,NO. 4 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,40,60,52,152
Orange,118,NO. 4 CONSTITUTIONAL AMENDMENT ,,,Yes,281,366,420,1067
Orange,118,NO. 4 CONSTITUTIONAL AMENDMENT ,,,No,239,408,685,1332
Orange,118,NO. 4 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,0
Orange,118,NO. 4 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,37,63,64,164
Orange,119,NO. 4 CONSTITUTIONAL AMENDMENT ,,,Yes,234,605,508,1347
Orange,119,NO. 4 CONSTITUTIONAL AMENDMENT ,,,No,141,612,814,1567
Orange,119,NO. 4 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,3
Orange,119,NO. 4 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,33,72,65,170
Orange,120,NO. 4 CONSTITUTIONAL AMENDMENT ,,,Yes,,,,1055
Orange,120,NO. 4 CONSTITUTIONAL AMENDMENT ,,,No,130,465,651,1246
Orange,120,NO. 4 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,1
Orange,120,NO. 4 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,,,,155
Orange,121,NO. 4 CONSTITUTIONAL AMENDMENT ,,,Yes,241,487,425,1153
Orange,121,NO. 4 CONSTITUTIONAL AMENDMENT ,,,No,167,448,581,1196
Orange,121,NO. 4 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,1
Orange,121,NO. 4 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,46,60,67,173
Orange,122,NO. 4 CONSTITUTIONAL AMENDMENT ,,,Yes,157,428,369,954
Orange,122,NO. 4 CONSTITUTIONAL AMENDMENT ,,,No,89,378,469,936
Orange,122,NO. 4 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,3
Orange,122,NO. 4 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,,,,130
Orange,123,NO. 4 CONSTITUTIONAL AMENDMENT ,,,Yes,,,,1195
Orange,123,NO. 4 CONSTITUTIONAL AMENDMENT ,,,No,87,528,648,1263
Orange,123,NO. 4 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,0
Orange,123,NO. 4 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,45,91,75,211
Orange,124,NO. 4 CONSTITUTIONAL AMENDMENT ,,,Yes,,,,2165
Orange,124,NO. 4 CONSTITUTIONAL AMENDMENT ,,,No,,,,2135
Orange,124,NO. 4 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,3
Orange,124,NO. 4 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,70,145,97,312
Orange,125,NO. 4 CONSTITUTIONAL AMENDMENT ,,,Yes,155,602,433,1190
Orange,125,NO. 4 CONSTITUTIONAL AMENDMENT ,,,No,141,751,791,1683
Orange,125,NO. 4 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,4
Orange,125,NO. 4 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,34,118,84,236
Orange,126,NO. 4 CONSTITUTIONAL AMENDMENT ,,,Yes,,,,1540
Orange,126,NO. 4 CONSTITUTIONAL AMENDMENT ,,,No,300,658,798,1756
Orange,126,NO. 4 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,4
Orange,126,NO. 4 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,,,,238
Orange,127,NO. 4 CONSTITUTIONAL AMENDMENT ,,,Yes,121,372,280,773
Orange,127,NO. 4 CONSTITUTIONAL AMENDMENT ,,,No,107,422,487,1016
Orange,127,NO. 4 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,3
Orange,127,NO. 4 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,,,,114
Orange,128,NO. 4 CONSTITUTIONAL AMENDMENT ,,,Yes,155,605,448,1208
Orange,128,NO. 4 CONSTITUTIONAL AMENDMENT ,,,No,136,770,763,1669
Orange,128,NO. 4 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,1
Orange,128,NO. 4 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,,,,203
Orange,129,NO. 4 CONSTITUTIONAL AMENDMENT ,,,Yes,,,,1192
Orange,129,NO. 4 CONSTITUTIONAL AMENDMENT ,,,No,250,432,646,1328
Orange,129,NO. 4 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,2
Orange,129,NO. 4 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,51,64,70,185
Orange,130,NO. 4 CONSTITUTIONAL AMENDMENT ,,,Yes,,,,1888
Orange,130,NO. 4 CONSTITUTIONAL AMENDMENT ,,,No,186,896,1139,2221
Orange,130,NO. 4 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,2
Orange,130,NO. 4 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,44,89,108,241
Orange,131,NO. 4 CONSTITUTIONAL AMENDMENT ,,,Yes,265,847,660,1772
Orange,131,NO. 4 CONSTITUTIONAL AMENDMENT ,,,No,193,901,999,2093
Orange,131,NO. 4 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,3
Orange,131,NO. 4 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,44,140,94,278
Orange,132,NO. 4 CONSTITUTIONAL AMENDMENT ,,,Yes,429,918,671,2018
Orange,132,NO. 4 CONSTITUTIONAL AMENDMENT ,,,No,,,,2434
Orange,132,NO. 4 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,3
Orange,132,NO. 4 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,67,120,95,282
Orange,133,NO. 4 CONSTITUTIONAL AMENDMENT ,,,Yes,216,990,649,1855
Orange,133,NO. 4 CONSTITUTIONAL AMENDMENT ,,,No,150,1119,1058,2327
Orange,133,NO. 4 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,4
Orange,133,NO. 4 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,39,125,99,263
Orange,134,NO. 4 CONSTITUTIONAL AMENDMENT ,,,Yes,,,,1656
Orange,134,NO. 4 CONSTITUTIONAL AMENDMENT ,,,No,,,,1910
Orange,134,NO. 4 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,1
Orange,134,NO. 4 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,,,,266
Orange,135,NO. 4 CONSTITUTIONAL AMENDMENT ,,,Yes,,,,1866
Orange,135,NO. 4 CONSTITUTIONAL AMENDMENT ,,,No,164,804,953,1921
Orange,135,NO. 4 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,3
Orange,135,NO. 4 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,,,,261
Orange,136,NO. 4 CONSTITUTIONAL AMENDMENT ,,,Yes,113,369,316,798
Orange,136,NO. 4 CONSTITUTIONAL AMENDMENT ,,,No,119,465,497,1081
Orange,136,NO. 4 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,1
Orange,136,NO. 4 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,,,,131
Orange,137,NO. 4 CONSTITUTIONAL AMENDMENT ,,,Yes,179,383,315,877
Orange,137,NO. 4 CONSTITUTIONAL AMENDMENT ,,,No,83,367,467,917
Orange,137,NO. 4 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,1
Orange,137,NO. 4 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,45,69,47,161
Orange,138,NO. 4 CONSTITUTIONAL AMENDMENT ,,,Yes,176,700,423,1299
Orange,138,NO. 4 CONSTITUTIONAL AMENDMENT ,,,No,134,716,810,1660
Orange,138,NO. 4 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,1
Orange,138,NO. 4 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,,,,207
Orange,139,NO. 4 CONSTITUTIONAL AMENDMENT ,,,Yes,346,1206,945,2497
Orange,139,NO. 4 CONSTITUTIONAL AMENDMENT ,,,No,,,,3203
Orange,139,NO. 4 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,5
Orange,139,NO. 4 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,,,,376
Orange,140,NO. 4 CONSTITUTIONAL AMENDMENT ,,,Yes,297,1315,935,2547
Orange,140,NO. 4 CONSTITUTIONAL AMENDMENT ,,,No,213,1486,1587,3286
Orange,140,NO. 4 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,2
Orange,140,NO. 4 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,47,189,131,367
Orange,141,NO. 4 CONSTITUTIONAL AMENDMENT ,,,Yes,396,1167,750,2313
Orange,141,NO. 4 CONSTITUTIONAL AMENDMENT ,,,No,231,1229,1312,2772
Orange,141,NO. 4 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,1
Orange,141,NO. 4 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,47,151,134,332
Orange,201,NO. 4 CONSTITUTIONAL AMENDMENT ,,,Yes,60,212,202,474
Orange,201,NO. 4 CONSTITUTIONAL AMENDMENT ,,,No,69,278,390,737
Orange,201,NO. 4 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,1
Orange,201,NO. 4 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,,,,91
Orange,202,NO. 4 CONSTITUTIONAL AMENDMENT ,,,Yes,150,236,255,641
Orange,202,NO. 4 CONSTITUTIONAL AMENDMENT ,,,No,,,,891
Orange,202,NO. 4 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,2
Orange,202,NO. 4 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,,,,107
Orange,203,NO. 4 CONSTITUTIONAL AMENDMENT ,,,Yes,119,310,283,712
Orange,203,NO. 4 CONSTITUTIONAL AMENDMENT ,,,No,64,263,255,582
Orange,203,NO. 4 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,3
Orange,203,NO. 4 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,,,,131
Orange,204,NO. 4 CONSTITUTIONAL AMENDMENT ,,,Yes,226,211,195,632
Orange,204,NO. 4 CONSTITUTIONAL AMENDMENT ,,,No,126,134,177,437
Orange,204,NO. 4 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,1
Orange,204,NO. 4 CONSTITUTIONAL AMENDMENT ,,,UNDER VOTES,,,,96
Orange,205,NO. 4 CONSTITUTIONAL AMENDMENT ,,,Yes,,,,111
Orange,205,NO. 4 CONSTITUTIONAL AMENDMENT ,,,No,,,,191
Orange,205,NO. 4 CONSTITUTIONAL AMENDMENT ,,,OVER VOTES,,,,0
