county,precinct,office,district,party,candidate,votes,early_voting,mail,election_day
Osceola,570,St. Cloud City Council Member Seat 3,,,Kolby S. Urban,259,117,142,
Osceola,571,St. Cloud City Council Member Seat 3,,,Kolby S. Urban,0,,,
Osceola,100,Soil and Water Conservation District Seat 4,,,Matthew Boggs,241,91,119,31
Osceola,101,Soil and Water Conservation District Seat 4,,,Matthew Boggs,1247,502,555,190
Osceola,102,Soil and Water Conservation District Seat 4,,,Matthew Boggs,107,51,56,
Osceola,103,Soil and Water Conservation District Seat 4,,,Matthew Boggs,0,,,
Osceola,104,Soil and Water Conservation District Seat 4,,,Matthew Boggs,1119,416,578,125
Osceola,105,Soil and Water Conservation District Seat 4,,,Matthew Boggs,991,401,478,112
Osceola,106,Soil and Water Conservation District Seat 4,,,Matthew Boggs,283,66,217,
Osceola,107,Soil and Water Conservation District Seat 4,,,Matthew Boggs,1019,378,477,164
Osceola,109,Soil and Water Conservation District Seat 4,,,Matthew Boggs,47,47,,
Osceola,110,Soil and Water Conservation District Seat 4,,,Matthew Boggs,727,242,334,151
Osceola,111,Soil and Water Conservation District Seat 4,,,Matthew Boggs,481,170,233,78
Osceola,112,Soil and Water Conservation District Seat 4,,,Matthew Boggs,1187,402,574,211
Osceola,113,Soil and Water Conservation District Seat 4,,,Matthew Boggs,1314,473,714,127
Osceola,130,Soil and Water Conservation District Seat 4,,,Matthew Boggs,84,40,44,
Osceola,131,Soil and Water Conservation District Seat 4,,,Matthew Boggs,96,33,63,
Osceola,132,Soil and Water Conservation District Seat 4,,,Matthew Boggs,166,70,96,
Osceola,133,Soil and Water Conservation District Seat 4,,,Matthew Boggs,0,,,
Osceola,134,Soil and Water Conservation District Seat 4,,,Matthew Boggs,0,,,
Osceola,135,Soil and Water Conservation District Seat 4,,,Matthew Boggs,0,,,
Osceola,136,Soil and Water Conservation District Seat 4,,,Matthew Boggs,58,,58,
Osceola,137,Soil and Water Conservation District Seat 4,,,Matthew Boggs,118,79,39,
Osceola,138,Soil and Water Conservation District Seat 4,,,Matthew Boggs,0,,,
Osceola,139,Soil and Water Conservation District Seat 4,,,Matthew Boggs,0,,,
Osceola,150,Soil and Water Conservation District Seat 4,,,Matthew Boggs,284,105,123,56
Osceola,151,Soil and Water Conservation District Seat 4,,,Matthew Boggs,2352,1119,1068,165
Osceola,152,Soil and Water Conservation District Seat 4,,,Matthew Boggs,0,,,
Osceola,153,Soil and Water Conservation District Seat 4,,,Matthew Boggs,0,,,
Osceola,154,Soil and Water Conservation District Seat 4,,,Matthew Boggs,455,162,238,55
Osceola,155,Soil and Water Conservation District Seat 4,,,Matthew Boggs,162,76,86,
Osceola,156,Soil and Water Conservation District Seat 4,,,Matthew Boggs,114,42,72,
Osceola,157,Soil and Water Conservation District Seat 4,,,Matthew Boggs,258,116,101,41
Osceola,158,Soil and Water Conservation District Seat 4,,,Matthew Boggs,266,126,140,
Osceola,159,Soil and Water Conservation District Seat 4,,,Matthew Boggs,0,,,
Osceola,160,Soil and Water Conservation District Seat 4,,,Matthew Boggs,303,145,125,33
Osceola,200,Soil and Water Conservation District Seat 4,,,Matthew Boggs,2491,1027,1229,235
Osceola,201,Soil and Water Conservation District Seat 4,,,Matthew Boggs,1109,446,536,127
Osceola,202,Soil and Water Conservation District Seat 4,,,Matthew Boggs,0,,,
Osceola,203,Soil and Water Conservation District Seat 4,,,Matthew Boggs,393,138,188,67
Osceola,204,Soil and Water Conservation District Seat 4,,,Matthew Boggs,1955,752,979,224
Osceola,210,Soil and Water Conservation District Seat 4,,,Matthew Boggs,1419,556,680,183
Osceola,211,Soil and Water Conservation District Seat 4,,,Matthew Boggs,1710,596,794,320
Osceola,212,Soil and Water Conservation District Seat 4,,,Matthew Boggs,45,,45,
Osceola,250,Soil and Water Conservation District Seat 4,,,Matthew Boggs,190,92,98,
Osceola,251,Soil and Water Conservation District Seat 4,,,Matthew Boggs,931,403,434,94
Osceola,300,Soil and Water Conservation District Seat 4,,,Matthew Boggs,1008,400,496,112
Osceola,301,Soil and Water Conservation District Seat 4,,,Matthew Boggs,239,110,97,32
Osceola,302,Soil and Water Conservation District Seat 4,,,Matthew Boggs,1289,494,649,146
Osceola,303,Soil and Water Conservation District Seat 4,,,Matthew Boggs,968,427,437,104
Osceola,304,Soil and Water Conservation District Seat 4,,,Matthew Boggs,1703,662,841,200
Osceola,305,Soil and Water Conservation District Seat 4,,,Matthew Boggs,1409,552,652,205
Osceola,306,Soil and Water Conservation District Seat 4,,,Matthew Boggs,796,315,400,81
Osceola,307,Soil and Water Conservation District Seat 4,,,Matthew Boggs,1084,416,490,178
Osceola,308,Soil and Water Conservation District Seat 4,,,Matthew Boggs,286,119,167,
Osceola,309,Soil and Water Conservation District Seat 4,,,Matthew Boggs,228,98,92,38
Osceola,331,Soil and Water Conservation District Seat 4,,,Matthew Boggs,395,138,207,50
Osceola,350,Soil and Water Conservation District Seat 4,,,Matthew Boggs,195,71,90,34
Osceola,351,Soil and Water Conservation District Seat 4,,,Matthew Boggs,406,152,207,47
Osceola,352,Soil and Water Conservation District Seat 4,,,Matthew Boggs,250,92,120,38
Osceola,353,Soil and Water Conservation District Seat 4,,,Matthew Boggs,0,,,
Osceola,360,Soil and Water Conservation District Seat 4,,,Matthew Boggs,550,218,256,76
Osceola,390,Soil and Water Conservation District Seat 4,,,Matthew Boggs,0,,,
Osceola,391,Soil and Water Conservation District Seat 4,,,Matthew Boggs,667,282,286,99
Osceola,392,Soil and Water Conservation District Seat 4,,,Matthew Boggs,476,181,211,84
Osceola,400,Soil and Water Conservation District Seat 4,,,Matthew Boggs,333,181,102,50
Osceola,401,Soil and Water Conservation District Seat 4,,,Matthew Boggs,247,121,87,39
Osceola,402,Soil and Water Conservation District Seat 4,,,Matthew Boggs,287,129,119,39
Osceola,403,Soil and Water Conservation District Seat 4,,,Matthew Boggs,891,354,418,119
Osceola,405,Soil and Water Conservation District Seat 4,,,Matthew Boggs,124,50,74,
Osceola,406,Soil and Water Conservation District Seat 4,,,Matthew Boggs,664,244,319,101
Osceola,407,Soil and Water Conservation District Seat 4,,,Matthew Boggs,714,272,305,137
Osceola,408,Soil and Water Conservation District Seat 4,,,Matthew Boggs,146,73,73,
Osceola,410,Soil and Water Conservation District Seat 4,,,Matthew Boggs,1189,467,551,171
Osceola,411,Soil and Water Conservation District Seat 4,,,Matthew Boggs,1202,401,567,234
Osceola,412,Soil and Water Conservation District Seat 4,,,Matthew Boggs,463,144,209,110
Osceola,420,Soil and Water Conservation District Seat 4,,,Matthew Boggs,3030,1290,1388,352
Osceola,450,Soil and Water Conservation District Seat 4,,,Matthew Boggs,360,162,143,55
Osceola,451,Soil and Water Conservation District Seat 4,,,Matthew Boggs,0,,,
Osceola,452,Soil and Water Conservation District Seat 4,,,Matthew Boggs,0,,,
Osceola,470,Soil and Water Conservation District Seat 4,,,Matthew Boggs,316,151,120,45
Osceola,471,Soil and Water Conservation District Seat 4,,,Matthew Boggs,359,164,159,36
Osceola,500,Soil and Water Conservation District Seat 4,,,Matthew Boggs,286,34,84,168
Osceola,501,Soil and Water Conservation District Seat 4,,,Matthew Boggs,470,100,148,222
Osceola,502,Soil and Water Conservation District Seat 4,,,Matthew Boggs,1699,618,625,456
Osceola,503,Soil and Water Conservation District Seat 4,,,Matthew Boggs,1675,635,785,255
Osceola,504,Soil and Water Conservation District Seat 4,,,Matthew Boggs,2154,971,950,233
Osceola,505,Soil and Water Conservation District Seat 4,,,Matthew Boggs,651,301,263,87
Osceola,506,Soil and Water Conservation District Seat 4,,,Matthew Boggs,1671,685,510,476
Osceola,507,Soil and Water Conservation District Seat 4,,,Matthew Boggs,0,,,
Osceola,508,Soil and Water Conservation District Seat 4,,,Matthew Boggs,1047,503,416,128
Osceola,520,Soil and Water Conservation District Seat 4,,,Matthew Boggs,2516,1083,1029,404
Osceola,521,Soil and Water Conservation District Seat 4,,,Matthew Boggs,2432,984,1048,400
Osceola,522,Soil and Water Conservation District Seat 4,,,Matthew Boggs,1737,773,711,253
Osceola,523,Soil and Water Conservation District Seat 4,,,Matthew Boggs,375,173,137,65
Osceola,550,Soil and Water Conservation District Seat 4,,,Matthew Boggs,769,322,313,134
Osceola,551,Soil and Water Conservation District Seat 4,,,Matthew Boggs,0,,,
Osceola,552,Soil and Water Conservation District Seat 4,,,Matthew Boggs,0,,,
Osceola,553,Soil and Water Conservation District Seat 4,,,Matthew Boggs,272,84,188,
Osceola,570,Soil and Water Conservation District Seat 4,,,Matthew Boggs,249,107,111,31
Osceola,571,Soil and Water Conservation District Seat 4,,,Matthew Boggs,0,,,
Osceola,580,Soil and Water Conservation District Seat 4,,,Matthew Boggs,0,,,
Osceola,100,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,129,60,69,
Osceola,101,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,763,278,333,152
Osceola,102,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,34,34,,
Osceola,103,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,0,,,
Osceola,104,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,666,284,316,66
Osceola,105,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,491,190,257,44
Osceola,106,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,105,,105,
Osceola,107,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,599,214,286,99
Osceola,109,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,0,,,
Osceola,110,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,432,165,188,79
Osceola,111,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,298,119,132,47
Osceola,112,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,606,223,279,104
Osceola,113,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,724,259,379,86
Osceola,130,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,31,,31,
Osceola,131,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,33,,33,
Osceola,132,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,114,61,53,
Osceola,133,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,0,,,
Osceola,134,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,0,,,
Osceola,135,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,0,,,
Osceola,136,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,31,,31,
Osceola,137,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,32,,32,
Osceola,138,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,0,,,
Osceola,139,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,0,,,
Osceola,150,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,197,85,75,37
Osceola,151,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,1285,601,565,119
Osceola,152,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,0,,,
Osceola,153,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,0,,,
Osceola,154,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,236,98,106,32
Osceola,155,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,91,42,49,
Osceola,156,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,37,,37,
Osceola,157,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,155,67,88,
Osceola,158,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,178,91,87,
Osceola,159,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,0,,,
Osceola,160,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,150,74,76,
Osceola,200,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,1440,679,586,175
Osceola,201,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,737,312,342,83
Osceola,202,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,0,,,
Osceola,203,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,248,100,108,40
Osceola,204,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,1247,517,582,148
Osceola,210,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,806,297,382,127
Osceola,211,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,800,318,340,142
Osceola,212,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,0,,,
Osceola,250,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,132,54,78,
Osceola,251,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,494,241,208,45
Osceola,300,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,617,229,313,75
Osceola,301,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,127,55,72,
Osceola,302,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,647,238,324,85
Osceola,303,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,562,240,250,72
Osceola,304,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,1037,484,413,140
Osceola,305,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,764,308,332,124
Osceola,306,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,444,203,172,69
Osceola,307,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,640,253,283,104
Osceola,308,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,130,61,69,
Osceola,309,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,91,49,42,
Osceola,331,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,270,97,128,45
Osceola,350,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,55,,55,
Osceola,351,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,205,92,81,32
Osceola,352,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,115,64,51,
Osceola,353,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,0,,,
Osceola,360,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,276,87,156,33
Osceola,390,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,0,,,
Osceola,391,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,413,180,174,59
Osceola,392,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,258,105,112,41
Osceola,400,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,132,66,66,
Osceola,401,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,125,67,58,
Osceola,402,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,119,58,61,
Osceola,403,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,675,274,291,110
Osceola,405,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,42,,42,
Osceola,406,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,366,163,145,58
Osceola,407,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,405,144,197,64
Osceola,408,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,40,40,,
Osceola,410,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,647,261,282,104
Osceola,411,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,707,243,326,138
Osceola,412,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,199,64,79,56
Osceola,420,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,1616,726,692,198
Osceola,450,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,247,112,88,47
Osceola,451,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,0,,,
Osceola,452,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,0,,,
Osceola,470,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,203,115,88,
Osceola,471,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,203,108,95,
Osceola,500,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,92,,37,55
Osceola,501,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,172,34,45,93
Osceola,502,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,782,327,289,166
Osceola,503,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,916,327,434,155
Osceola,504,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,1242,552,572,118
Osceola,505,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,284,117,129,38
Osceola,506,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,645,281,199,165
Osceola,507,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,0,,,
Osceola,508,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,578,256,252,70
Osceola,520,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,1370,593,573,204
Osceola,521,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,1328,563,586,179
Osceola,522,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,991,418,432,141
Osceola,523,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,210,96,81,33
Osceola,550,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,383,159,167,57
Osceola,551,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,0,,,
Osceola,552,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,0,,,
Osceola,553,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,100,40,60,
Osceola,570,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,132,68,64,
Osceola,571,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,0,,,
Osceola,580,Soil and Water Conservation District Seat 4,,,Zane Christian Matter,0,,,
Osceola,100,Soil and Water Conservation District Seat 4,,,Michelette Walker,131,66,65,
Osceola,101,Soil and Water Conservation District Seat 4,,,Michelette Walker,1049,405,470,174
Osceola,102,Soil and Water Conservation District Seat 4,,,Michelette Walker,0,,,
Osceola,103,Soil and Water Conservation District Seat 4,,,Michelette Walker,0,,,
Osceola,104,Soil and Water Conservation District Seat 4,,,Michelette Walker,932,330,498,104
Osceola,105,Soil and Water Conservation District Seat 4,,,Michelette Walker,636,236,303,97
Osceola,106,Soil and Water Conservation District Seat 4,,,Michelette Walker,217,48,169,
Osceola,107,Soil and Water Conservation District Seat 4,,,Michelette Walker,758,268,361,129
Osceola,109,Soil and Water Conservation District Seat 4,,,Michelette Walker,69,32,37,
Osceola,110,Soil and Water Conservation District Seat 4,,,Michelette Walker,644,195,323,126
Osceola,111,Soil and Water Conservation District Seat 4,,,Michelette Walker,433,162,211,60
Osceola,112,Soil and Water Conservation District Seat 4,,,Michelette Walker,871,281,452,138
Osceola,113,Soil and Water Conservation District Seat 4,,,Michelette Walker,981,362,520,99
Osceola,130,Soil and Water Conservation District Seat 4,,,Michelette Walker,33,,33,
Osceola,131,Soil and Water Conservation District Seat 4,,,Michelette Walker,83,41,42,
Osceola,132,Soil and Water Conservation District Seat 4,,,Michelette Walker,142,59,83,
Osceola,133,Soil and Water Conservation District Seat 4,,,Michelette Walker,0,,,
Osceola,134,Soil and Water Conservation District Seat 4,,,Michelette Walker,0,,,
Osceola,135,Soil and Water Conservation District Seat 4,,,Michelette Walker,0,,,
Osceola,136,Soil and Water Conservation District Seat 4,,,Michelette Walker,42,,42,
Osceola,137,Soil and Water Conservation District Seat 4,,,Michelette Walker,82,40,42,
Osceola,138,Soil and Water Conservation District Seat 4,,,Michelette Walker,0,,,
Osceola,139,Soil and Water Conservation District Seat 4,,,Michelette Walker,0,,,
Osceola,150,Soil and Water Conservation District Seat 4,,,Michelette Walker,286,118,114,54
Osceola,151,Soil and Water Conservation District Seat 4,,,Michelette Walker,1439,706,612,121
Osceola,152,Soil and Water Conservation District Seat 4,,,Michelette Walker,0,,,
Osceola,153,Soil and Water Conservation District Seat 4,,,Michelette Walker,0,,,
Osceola,154,Soil and Water Conservation District Seat 4,,,Michelette Walker,371,159,173,39
Osceola,155,Soil and Water Conservation District Seat 4,,,Michelette Walker,96,42,54,
Osceola,156,Soil and Water Conservation District Seat 4,,,Michelette Walker,91,50,41,
Osceola,157,Soil and Water Conservation District Seat 4,,,Michelette Walker,175,80,95,
Osceola,158,Soil and Water Conservation District Seat 4,,,Michelette Walker,272,93,145,34
Osceola,159,Soil and Water Conservation District Seat 4,,,Michelette Walker,0,,,
Osceola,160,Soil and Water Conservation District Seat 4,,,Michelette Walker,265,113,110,42
Osceola,200,Soil and Water Conservation District Seat 4,,,Michelette Walker,2154,881,1049,224
Osceola,201,Soil and Water Conservation District Seat 4,,,Michelette Walker,884,342,448,94
Osceola,202,Soil and Water Conservation District Seat 4,,,Michelette Walker,0,,,
Osceola,203,Soil and Water Conservation District Seat 4,,,Michelette Walker,335,118,157,60
Osceola,204,Soil and Water Conservation District Seat 4,,,Michelette Walker,1804,704,873,227
Osceola,210,Soil and Water Conservation District Seat 4,,,Michelette Walker,1085,395,529,161
Osceola,211,Soil and Water Conservation District Seat 4,,,Michelette Walker,1087,356,528,203
Osceola,212,Soil and Water Conservation District Seat 4,,,Michelette Walker,49,,49,
Osceola,250,Soil and Water Conservation District Seat 4,,,Michelette Walker,182,87,95,
Osceola,251,Soil and Water Conservation District Seat 4,,,Michelette Walker,758,318,363,77
Osceola,300,Soil and Water Conservation District Seat 4,,,Michelette Walker,819,329,409,81
Osceola,301,Soil and Water Conservation District Seat 4,,,Michelette Walker,132,61,71,
Osceola,302,Soil and Water Conservation District Seat 4,,,Michelette Walker,987,367,505,115
Osceola,303,Soil and Water Conservation District Seat 4,,,Michelette Walker,941,412,418,111
Osceola,304,Soil and Water Conservation District Seat 4,,,Michelette Walker,1678,673,808,197
Osceola,305,Soil and Water Conservation District Seat 4,,,Michelette Walker,1401,588,611,202
Osceola,306,Soil and Water Conservation District Seat 4,,,Michelette Walker,766,343,323,100
Osceola,307,Soil and Water Conservation District Seat 4,,,Michelette Walker,932,346,450,136
Osceola,308,Soil and Water Conservation District Seat 4,,,Michelette Walker,217,80,106,31
Osceola,309,Soil and Water Conservation District Seat 4,,,Michelette Walker,124,57,67,
Osceola,331,Soil and Water Conservation District Seat 4,,,Michelette Walker,344,139,164,41
Osceola,350,Soil and Water Conservation District Seat 4,,,Michelette Walker,128,55,73,
Osceola,351,Soil and Water Conservation District Seat 4,,,Michelette Walker,422,209,163,50
Osceola,352,Soil and Water Conservation District Seat 4,,,Michelette Walker,208,88,120,
Osceola,353,Soil and Water Conservation District Seat 4,,,Michelette Walker,0,,,
Osceola,360,Soil and Water Conservation District Seat 4,,,Michelette Walker,405,159,199,47
Osceola,390,Soil and Water Conservation District Seat 4,,,Michelette Walker,0,,,
Osceola,391,Soil and Water Conservation District Seat 4,,,Michelette Walker,651,309,261,81
Osceola,392,Soil and Water Conservation District Seat 4,,,Michelette Walker,393,159,170,64
Osceola,400,Soil and Water Conservation District Seat 4,,,Michelette Walker,77,43,34,
Osceola,401,Soil and Water Conservation District Seat 4,,,Michelette Walker,122,49,73,
Osceola,402,Soil and Water Conservation District Seat 4,,,Michelette Walker,141,60,81,
Osceola,403,Soil and Water Conservation District Seat 4,,,Michelette Walker,1020,402,474,144
Osceola,405,Soil and Water Conservation District Seat 4,,,Michelette Walker,130,36,61,33
Osceola,406,Soil and Water Conservation District Seat 4,,,Michelette Walker,541,200,247,94
Osceola,407,Soil and Water Conservation District Seat 4,,,Michelette Walker,308,115,149,44
Osceola,408,Soil and Water Conservation District Seat 4,,,Michelette Walker,84,46,38,
Osceola,410,Soil and Water Conservation District Seat 4,,,Michelette Walker,729,275,348,106
Osceola,411,Soil and Water Conservation District Seat 4,,,Michelette Walker,971,350,429,192
Osceola,412,Soil and Water Conservation District Seat 4,,,Michelette Walker,361,110,151,100
Osceola,420,Soil and Water Conservation District Seat 4,,,Michelette Walker,1985,784,951,250
Osceola,450,Soil and Water Conservation District Seat 4,,,Michelette Walker,318,135,121,62
Osceola,451,Soil and Water Conservation District Seat 4,,,Michelette Walker,0,,,
Osceola,452,Soil and Water Conservation District Seat 4,,,Michelette Walker,0,,,
Osceola,470,Soil and Water Conservation District Seat 4,,,Michelette Walker,327,133,142,52
Osceola,471,Soil and Water Conservation District Seat 4,,,Michelette Walker,176,84,92,
Osceola,500,Soil and Water Conservation District Seat 4,,,Michelette Walker,43,,,43
Osceola,501,Soil and Water Conservation District Seat 4,,,Michelette Walker,112,,51,61
Osceola,502,Soil and Water Conservation District Seat 4,,,Michelette Walker,558,199,241,118
Osceola,503,Soil and Water Conservation District Seat 4,,,Michelette Walker,1204,460,565,179
Osceola,504,Soil and Water Conservation District Seat 4,,,Michelette Walker,1290,595,559,136
Osceola,505,Soil and Water Conservation District Seat 4,,,Michelette Walker,252,117,135,
Osceola,506,Soil and Water Conservation District Seat 4,,,Michelette Walker,430,176,161,93
Osceola,507,Soil and Water Conservation District Seat 4,,,Michelette Walker,0,,,
Osceola,508,Soil and Water Conservation District Seat 4,,,Michelette Walker,538,231,249,58
Osceola,520,Soil and Water Conservation District Seat 4,,,Michelette Walker,1463,579,696,188
Osceola,521,Soil and Water Conservation District Seat 4,,,Michelette Walker,1442,556,673,213
Osceola,522,Soil and Water Conservation District Seat 4,,,Michelette Walker,1334,572,599,163
Osceola,523,Soil and Water Conservation District Seat 4,,,Michelette Walker,246,102,110,34
Osceola,550,Soil and Water Conservation District Seat 4,,,Michelette Walker,352,151,155,46
Osceola,551,Soil and Water Conservation District Seat 4,,,Michelette Walker,0,,,
Osceola,552,Soil and Water Conservation District Seat 4,,,Michelette Walker,0,,,
Osceola,553,Soil and Water Conservation District Seat 4,,,Michelette Walker,127,43,84,
Osceola,570,Soil and Water Conservation District Seat 4,,,Michelette Walker,196,89,107,
Osceola,571,Soil and Water Conservation District Seat 4,,,Michelette Walker,0,,,
Osceola,580,Soil and Water Conservation District Seat 4,,,Michelette Walker,0,,,
Osceola,151,Celebration Community Development District Seat 1,,,David J. Orosz,2115,1073,820,222
Osceola,151,Celebration Community Development District Seat 1,,,Cassandra Starks,3473,1605,1632,236
Osceola,151,Celebration Community Development District Seat 5,,,"John A. ""Jack"" McLaughlin",2868,1406,1202,260
Osceola,151,Celebration Community Development District Seat 5,,,Laurel Rousseau,2609,1213,1218,178
Osceola,351,Brighton Lakes Community Development District Seat 5,,,Ceteria Harris,491,243,182,66
Osceola,351,Brighton Lakes Community Development District Seat 5,,,Michelle Incandela,555,223,265,67
Osceola,352,Concord Estates Community Development District Seat 4,,,Basam Alli,237,101,105,31
Osceola,352,Concord Estates Community Development District Seat 4,,,Badia Strachan,396,147,188,61
Osceola,352,Concord Estates Community Development District Seat 5,,,Martha Mendez-Land,441,164,221,56
Osceola,352,Concord Estates Community Development District Seat 5,,,James Taggert,201,86,76,39
Osceola,251,Remington Community Development District Seat 5,,,Diego Benson-Valdes,1443,639,645,159
Osceola,251,Remington Community Development District Seat 5,,,Carl Thilburg,812,360,380,72
Osceola,470,Anthem Park Community Development District Seat 4,,,Jorge A. Arce,316,157,125,34
Osceola,470,Anthem Park Community Development District Seat 4,,,Alex Martinez,570,259,230,81
Osceola,550,Harmony Community Development District Seat 1,,,Melissa D. Grove,808,350,312,146
Osceola,550,Harmony Community Development District Seat 1,,,Daniel Leet,867,363,389,115
Osceola,550,Harmony Community Development District Seat 5,,,Gustav G. Erikson,544,238,199,107
Osceola,550,Harmony Community Development District Seat 5,,,Teresa Kramer,1134,473,509,152
Osceola,100,No. 1 Constitutional Amendment,,,Yes,488,199,205,84
Osceola,101,No. 1 Constitutional Amendment,,,Yes,2516,985,1022,509
Osceola,102,No. 1 Constitutional Amendment,,,Yes,250,110,96,44
Osceola,103,No. 1 Constitutional Amendment,,,Yes,74,35,39,
Osceola,104,No. 1 Constitutional Amendment,,,Yes,2279,869,1113,297
Osceola,105,No. 1 Constitutional Amendment,,,Yes,1958,772,961,225
Osceola,106,No. 1 Constitutional Amendment,,,Yes,701,152,514,35
Osceola,107,No. 1 Constitutional Amendment,,,Yes,2056,786,897,373
Osceola,109,No. 1 Constitutional Amendment,,,Yes,204,103,65,36
Osceola,110,No. 1 Constitutional Amendment,,,Yes,1540,545,676,319
Osceola,111,No. 1 Constitutional Amendment,,,Yes,1055,401,478,176
